time_s,delta_front_equivalent_deg,carsim_yaw_rate_deg_s,carsim_lateral_accel_g
1.54,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.55,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.56,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.57,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.58,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.59,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.6,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.61,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.62,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.6300000000000001,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.6400000000000001,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.6500000000000001,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.6600000000000001,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.67,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.68,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.69,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.7,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.71,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.72,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.73,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.74,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.75,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.76,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.77,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.78,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.79,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.8,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.81,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.82,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.83,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.84,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.85,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.86,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.87,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.8800000000000001,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.8900000000000001,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.9000000000000001,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.9100000000000001,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.92,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.93,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.94,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.95,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.96,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
1.97,0.0011631664679654695,-0.1545595054095827,-0.0038419319429198683
1.98,0.00761877311812461,-0.1545595054095827,-0.0038419319429198683
1.99,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.0,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.0100000000000002,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.02,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.0300000000000002,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.04,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.05,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.06,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.07,0.007884072021555812,-0.1545595054095827,-0.0038419319429198683
2.08,0.009918030281195029,-0.1545595054095827,-0.0038419319429198683
2.09,0.007618773118124968,-0.1545595054095827,-0.0038419319429198683
2.1,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.11,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.12,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.13,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.14,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.15,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.16,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.17,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.18,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.19,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.2,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.21,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.22,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.23,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.24,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.25,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.2600000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.27,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.2800000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.29,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.3000000000000003,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.31,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.32,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.33,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.34,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.35,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.36,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.37,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.38,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.39,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.4,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.41,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.42,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.43,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.44,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.45,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.46,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.47,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.48,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.49,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.5,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.5100000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.52,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.5300000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.54,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.5500000000000003,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.56,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.57,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.58,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.59,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.6,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.61,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.62,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.63,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.64,-0.0021088533410190727,-0.1545595054095827,-0.0038419319429198683
2.65,0.004346753309139687,-0.1545595054095827,-0.0038419319429198683
2.66,0.01080235995929911,-0.1545595054095827,-0.0038419319429198683
2.67,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.68,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.69,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.7,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.71,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.72,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.73,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
2.74,0.011156091830540416,-0.1545595054095827,-0.0038419319429198683
2.75,0.006646010472210213,-0.1545595054095827,-0.0038419319429198683
2.7600000000000002,0.013101617122369496,-0.1545595054095827,-0.0038419319429198683
2.77,0.0012515994357759855,-0.1545595054095827,-0.0038419319429198683
2.7800000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.79,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.8000000000000003,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.81,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.82,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.83,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.84,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.85,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.86,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.87,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.88,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.89,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.9,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.91,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.92,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.93,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.94,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.95,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.96,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.97,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.98,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
2.99,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.0,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.0100000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.02,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.0300000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.04,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.0500000000000003,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.06,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.0700000000000003,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.08,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.09,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.1,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.11,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.12,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.13,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.14,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.15,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.16,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.17,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.18,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.19,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.2,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.21,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.22,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.23,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.24,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.25,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.2600000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.27,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.2800000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.29,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.3000000000000003,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.31,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.3200000000000003,0.0010747335001552389,-0.1545595054095827,-0.0038419319429198683
3.33,0.007530340150314236,-0.1545595054095827,-0.0038419319429198683
3.34,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
3.35,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
3.36,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
3.37,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
3.38,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
3.39,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
3.4,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
3.41,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
3.42,0.007972504989366188,-0.1545595054095827,-0.0038419319429198683
3.43,0.00982959731338481,-0.1545595054095827,-0.0038419319429198683
3.44,0.007795639053745357,-0.1545595054095827,-0.0038419319429198683
3.45,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.46,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.47,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.48,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.49,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.5,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.5100000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.52,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.5300000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.54,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.5500000000000003,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.56,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.5700000000000003,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.58,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.59,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.6,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.61,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.62,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.63,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.64,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.65,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.66,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.67,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.68,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.69,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.7,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.71,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.72,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.73,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.74,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.75,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.7600000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.77,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.7800000000000002,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.79,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.8000000000000003,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.81,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.8200000000000003,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.83,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.84,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.85,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.86,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.87,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.88,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.89,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.9,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.91,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.92,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.93,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.94,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.95,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.96,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.97,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.98,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
3.99,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.0,0.004258320341329317,-0.1545595054095827,-0.0038419319429198683
4.01,0.010713926991488262,-0.1545595054095827,-0.0038419319429198683
4.0200000000000005,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.03,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.04,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.05,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.0600000000000005,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.07,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.08,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.09,0.011244524798351077,-0.1545595054095827,-0.0038419319429198683
4.1,0.006557577504399553,-0.1545595054095827,-0.0038419319429198683
4.11,0.013013184154559123,-0.1545595054095827,-0.0038419319429198683
4.12,0.001428465371396733,-0.1545595054095827,-0.0038419319429198683
4.13,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.14,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.15,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.16,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.17,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.18,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.19,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.2,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.21,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.22,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.23,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.24,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.25,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.26,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.2700000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.28,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.29,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.3,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.3100000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.32,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.33,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.34,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.3500000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.36,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.37,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.38,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.39,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.4,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.41,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.42,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.43,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.44,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.45,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.46,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.47,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.48,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.49,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.5,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.51,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.5200000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.53,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.54,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.55,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.5600000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.57,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.58,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.59,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.6000000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.61,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.62,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.63,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.64,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.65,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.66,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.67,0.0009863005323445199,-0.1545595054095827,-0.0038419319429198683
4.68,0.007441907182503862,-0.1545595054095827,-0.0038419319429198683
4.69,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.7,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.71,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.72,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.73,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.74,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.75,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.76,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
4.7700000000000005,0.008060937957176478,-0.1545595054095827,-0.0038419319429198683
4.78,0.009741164345574451,-0.1545595054095827,-0.0038419319429198683
4.79,0.00797250498936553,-0.1545595054095827,-0.0038419319429198683
4.8,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.8100000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.82,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.83,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.84,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.8500000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.86,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.87,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.88,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.89,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.9,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.91,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.92,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.93,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.94,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.95,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.96,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.97,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.98,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
4.99,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.0,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.01,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.0200000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.03,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.04,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.05,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.0600000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.07,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.08,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.09,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.1000000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.11,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.12,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.13,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.14,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.15,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.16,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.17,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.18,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.19,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.2,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.21,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.22,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.23,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.24,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.25,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.26,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.2700000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.28,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.29,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.3,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.3100000000000005,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.32,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.33,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.34,-0.0021088533410193594,-0.1545595054095827,-0.0038419319429198683
5.3500000000000005,0.004169887373519463,-0.1545595054095827,-0.0038419319429198683
5.36,0.010625494023678461,-0.1545595054095827,-0.0038419319429198683
5.37,0.013455348993610991,-0.1545595054095827,-0.0038419319429198683
