Time_s,Steer_rad,Steer_deg,LateralVelocity_mps,YawRate_radps,LateralAcceleration_mps2,Sideslip_rad,YawAngle_rad,X_m,Y_m
5.85,-0.022798300728095,-1.30624641178987,-0.0685850362220897,-0.0643935078052321,-0.830549163957837,0.0070544608685578,-0.0100775925938628,56.875,3.52113864986981
5.851,-0.0228567116133387,-1.30959310899196,-0.068789448652636,-0.0645930663928651,-0.832312461347381,0.00707548614712827,-0.0101420858938098,56.8847222222222,3.52097167267055
5.852,-0.0229150661019187,-1.31293657490324,-0.0689936839987188,-0.0647924705100721,-0.834073801023306,0.00709649321129679,-0.0102067786751581,56.8944444444444,3.52080386315935
5.853,-0.0229733640498509,-1.31627680127403,-0.0691977418047823,-0.0649917195698386,-0.835833177997229,0.00711748201420618,-0.0102716707831438,56.9041666666667,3.52063521957487
5.854,-0.0230316053132912,-1.31961377986267,-0.0694016216159793,-0.0651908129873604,-0.837590587282453,0.00713845250907216,-0.0103367620624167,56.9138888888889,3.52046574015772
5.855,-0.0230897897485348,-1.32294750243548,-0.0696053229781519,-0.0653897501800101,-0.839346023894217,0.00715940464918134,-0.0104020523570432,56.9236111111111,3.5202954231505
5.856,-0.0231479172120174,-1.32627796076683,-0.0698088454378125,-0.0655885305673038,-0.841099482849975,0.00718033838788929,-0.010467541510508,56.9333333333333,3.52012426679778
5.857,-0.0232059875603155,-1.32960514663917,-0.0700121885421255,-0.0657871535708692,-0.842850959169658,0.00720125367861862,-0.0105332293657163,56.9430555555556,3.5199522693461
5.858,-0.0232640006501461,-1.33292905184297,-0.0702153518388893,-0.0659856186144141,-0.844600447875908,0.00722215047485719,-0.0105991157649961,56.9527777777778,3.51977942904398
5.859,-0.0233219563383676,-1.33624966817684,-0.0704183348765196,-0.0661839251236948,-0.846347943994331,0.00724302873015631,-0.0106652005501,56.9625,3.51960574414194
5.86,-0.0233798544819803,-1.33956698744749,-0.0706211372040322,-0.0663820725264864,-0.848093442553744,0.00726388839812902,-0.0107314835622076,56.9722222222222,3.51943121289248
5.861,-0.0234376949381261,-1.34288100146976,-0.0708237583710269,-0.0665800602525527,-0.84983693858638,0.00728472943244848,-0.0107979646419271,56.9819444444444,3.5192558335501
5.862,-0.0234954775640896,-1.34619170206665,-0.0710261979276721,-0.066777887733617,-0.851578427128141,0.00730555178684628,-0.0108646436292974,56.9916666666667,3.51907960437131
5.863,-0.0235532022172978,-1.34949908106934,-0.0712284554246897,-0.0669755544033338,-0.853317903218787,0.00732635541511094,-0.0109315203637902,57.0013888888889,3.51890252361463
5.864,-0.0236108687553209,-1.35280313031719,-0.0714305304133398,-0.0671730596972603,-0.855055361902162,0.00734714027108638,-0.0109985946843118,57.0111111111111,3.51872458954057
5.865,-0.0236684770358724,-1.3561038416578,-0.0716324224454074,-0.0673704030528293,-0.856790798226404,0.00736790630867047,-0.011065866429205,57.0208333333333,3.51854580041168
5.866,-0.0237260269168097,-1.35940120694698,-0.071834131073188,-0.0675675839093222,-0.858524207244129,0.00738865348181362,-0.0111333354362508,57.0305555555556,3.51836615449252
5.867,-0.023783518256134,-1.36269521804882,-0.0720356558494748,-0.0677646017078424,-0.860255584012628,0.0074093817445174,-0.0112010015426707,57.0402777777778,3.5181856500497
5.868,-0.0238409509119913,-1.36598586683567,-0.0722369963275454,-0.0679614558912899,-0.861984923594068,0.00743009105083324,-0.0112688645851278,57.05,3.51800428535182
5.869,-0.0238983247426722,-1.36927314518819,-0.07243815206115,-0.0681581459043352,-0.863712221055649,0.00745078135486114,-0.0113369243997295,57.0597222222222,3.51782205866956
5.87,-0.0239556396066125,-1.37255704499533,-0.0726391226044989,-0.0683546711933954,-0.865437471469808,0.00747145261074846,-0.0114051808220282,57.0694444444444,3.51763896827561
5.871,-0.0240128953623934,-1.37583755815441,-0.0728399075122513,-0.068551031206609,-0.867160669914366,0.00749210477268871,-0.011473633687024,57.0791666666667,3.51745501244474
5.872,-0.024070091868742,-1.37911467657108,-0.073040506339504,-0.0687472253938126,-0.868881811472701,0.00751273779492042,-0.0115422828291658,57.0888888888889,3.51727018945373
5.873,-0.0241272289845317,-1.38238839215938,-0.0732409186417808,-0.0689432532065172,-0.870600891233926,0.00753335163172602,-0.0116111280823531,57.0986111111111,3.51708449758145
5.874,-0.0241843065687823,-1.38565869684174,-0.0734411439750217,-0.0691391140978857,-0.872317904293018,0.00755394623743081,-0.011680169279938,57.1083333333333,3.51689793510883
5.875,-0.0242413244806604,-1.38892558254901,-0.0736411818955736,-0.0693348075227098,-0.874032845750981,0.00757452156640186,-0.0117494062547264,57.1180555555556,3.51671050031884
5.876,-0.0242982825794803,-1.39218904122047,-0.0738410319601801,-0.0695303329373885,-0.875745710715007,0.0075950775730471,-0.0118188388389798,57.1277777777778,3.51652219149656
5.877,-0.0243551807247032,-1.39544906480387,-0.0740406937259724,-0.0697256897999066,-0.877456494298586,0.0076156142118143,-0.0118884668644168,57.1375,3.51633300692911
5.878,-0.0244120187759388,-1.39870564525542,-0.0742401667504604,-0.069920877569813,-0.879165191621679,0.00763613143719021,-0.0119582901622151,57.1472222222222,3.51614294490572
5.879,-0.0244687965929449,-1.40195877453983,-0.0744394505915242,-0.0701158957082009,-0.880871797810821,0.00765662920369963,-0.0120283085630123,57.1569444444444,3.51595200371769
5.88,-0.0245255140356276,-1.40520844463033,-0.0746385448074056,-0.0703107436776864,-0.882576307999265,0.00767710746590458,-0.0120985218969082,57.1666666666667,3.51576018165841
5.881,-0.0245821709640425,-1.40845464750868,-0.0748374489567004,-0.0705054209423898,-0.884278717327114,0.00769756617840347,-0.0121689299934657,57.1763888888889,3.51556747702337
5.882,-0.0246387672383943,-1.41169737516519,-0.0750361625983507,-0.0706999269679152,-0.885979020941422,0.00771800529583036,-0.0122395326817129,57.1861111111111,3.51537388811017
